,Unnamed: 0,unsat_SMILE,sat_SMILE,delta_H,nH2,pH2,heavy_atom_count,molar_mass,nOxygen,nNitrogen,nAromaticRings,nHBD
2654,2654,CC1=C(CC#C)N=CO1,CC1C(CCC)NCO1,95.00174838,4,6.244493297,9,121.13899999999998,1,1,1,0
2655,2655,CC1=C(CC#N)C=CN1,CC1C(CCN)CCN1,52.32818413,4,6.292449389,9,120.15499999999999,0,2,1,1
2656,2656,CC1=C(CC#N)C=CO1,CC1C(CCN)CCO1,62.59060725,4,6.244493297,9,121.13899999999998,1,1,1,0
2657,2657,CC1=C(CC#N)N=CN1,CC1C(CCN)NCN1,44.94002712,4,6.243950056,9,121.143,0,3,1,1
2658,2658,CC1=C(CC#N)N=CO1,CC1C(CCN)NCO1,49.46770188,4,6.196727589,9,122.127,1,2,1,0
2659,2659,NC1=C(CC#C)C=CN1,NC1C(CCC)CCN1,94.77136075,4,6.292449389,9,120.15499999999997,0,2,1,2
2660,2660,NC1=C(CC#C)C=CO1,NC1C(CCC)CCO1,107.1670026,4,6.244493297,9,121.13899999999997,1,1,1,1
2661,2661,NC1=C(CC#C)N=CO1,NC1C(CCC)NCO1,90.30079063,4,6.196727589,9,122.12699999999998,1,2,1,1
2662,2662,NC1=C(CC#N)C=CN1,NC1C(CCN)CCN1,57.07705725,4,6.243950056,9,121.14299999999999,0,3,1,2
2663,2663,NC1=C(CC#N)C=CO1,NC1C(CCN)CCO1,65.31587625,4,6.196727589,9,122.12699999999998,1,2,1,1
2664,2664,NC1=C(CC#N)N=CN1,NC1C(CCN)NCN1,45.03191963,4,6.196192627,9,122.131,0,4,1,2
2665,2665,NC1=C(CC#N)N=CO1,NC1C(CCN)NCO1,55.22607975,4,6.149687078,9,123.115,1,3,1,1
2666,2666,OC1=C(CC#C)C=CN1,OC1C(CCC)CCN1,97.22882875,4,6.244493297,9,121.13899999999997,1,1,1,2
2667,2667,OC1=C(CC#N)C=CN1,OC1C(CCN)CCN1,59.89946975,4,6.196727589,9,122.12699999999998,1,2,1,2
2668,2668,CC1=C(CC#C)NC=N1,CC1C(CCC)NCN1,86.81806488,4,6.292449389,9,120.15499999999999,0,2,1,1
2669,2669,CC1=C(CC#C)OC=C1,CC1C(CCC)OCC1,106.7029455,4,6.293001101,9,120.15099999999997,1,0,1,0
2670,2670,CC1=C(CC#C)OC=N1,CC1C(CCC)OCN1,95.221634,4,6.244493297,9,121.13899999999998,1,1,1,0
2671,2671,CC1=C(CC#N)NC=C1,CC1C(CCN)NCC1,52.809307,4,6.292449389,9,120.15499999999999,0,2,1,1
2672,2672,CC1=C(CC#N)NC=N1,CC1C(CCN)NCN1,46.445095,4,6.243950056,9,121.143,0,3,1,1
2673,2673,CC1=C(CC#N)OC=C1,CC1C(CCN)OCC1,63.9703075,4,6.244493297,9,121.13899999999998,1,1,1,0
2674,2674,CC1=C(CC#N)OC=N1,CC1C(CCN)OCN1,55.06920613,4,6.196727589,9,122.127,1,2,1,0
2675,2675,NC1=C(CC#C)NC=C1,NC1C(CCC)NCC1,94.25479362,4,6.292449389,9,120.15499999999997,0,2,1,2
2676,2676,NC1=C(CC#C)NC=N1,NC1C(CCC)NCN1,86.552233,4,6.243950056,9,121.14299999999999,0,3,1,2
2677,2677,NC1=C(CC#C)OC=C1,NC1C(CCC)OCC1,106.1876911,4,6.244493297,9,121.13899999999997,1,1,1,1
2678,2678,NC1=C(CC#C)OC=N1,NC1C(CCC)OCN1,94.208191,4,6.196727589,9,122.12699999999998,1,2,1,1
2679,2679,NC1=C(CC#N)NC=C1,NC1C(CCN)NCC1,56.29400187,4,6.243950056,9,121.14299999999999,0,3,1,2
2680,2680,NC1=C(CC#N)NC=N1,NC1C(CCN)NCN1,45.6180625,4,6.196192627,9,122.131,0,4,1,2
2681,2681,NC1=C(CC#N)OC=C1,NC1C(CCN)OCC1,65.05332625,4,6.196727589,9,122.12699999999998,1,2,1,1
2682,2682,NC1=C(CC#N)OC=N1,NC1C(CCN)OCN1,53.9671525,4,6.149687078,9,123.115,1,3,1,1
2683,2683,OC1=C(CC#C)NC=C1,OC1C(CCC)NCC1,98.19501275,4,6.244493297,9,121.13899999999997,1,1,1,2
2684,2684,OC1=C(CC#C)NC=N1,OC1C(CCC)NCN1,89.928626,4,6.196727589,9,122.12699999999998,1,2,1,2
2685,2685,OC1=C(CC#C)OC=N1,OC1C(CCC)OCN1,97.0778625,4,6.150214039,9,123.11099999999998,2,1,1,1
2686,2686,OC1=C(CC#N)NC=C1,OC1C(CCN)NCC1,57.70652088,4,6.196727589,9,122.12699999999998,1,2,1,2
2687,2687,OC1=C(CC#N)NC=N1,OC1C(CCN)NCN1,50.82771087,4,6.149687078,9,123.115,1,3,1,2
2688,2688,OC1=C(CC#N)OC=N1,OC1C(CCN)OCN1,59.92638112,4,6.103874423,9,124.09899999999999,2,2,1,1
2689,2689,CC1=C(NC(=O)N1)C#C,CC1C(NC(O)N1)CC,77.14375375,4,6.196727589,9,122.12699999999998,1,2,1,2
2690,2690,CC1=C(NC(=O)O1)C#C,CC1C(NC(O)O1)CC,87.54335925,4,6.150214039,9,123.11099999999998,2,1,1,1
2691,2691,CC1=C(OC(=O)N1)C#C,CC1C(OC(O)N1)CC,88.810163,4,6.150214039,9,123.11099999999999,2,1,1,1
2692,2692,CC1=C(OC(=O)O1)C#C,CC1C(OC(O)O1)CC,98.38404875,4,6.104393562,9,124.09499999999998,3,0,1,0
2693,2693,CC1=C(OC(=O)O1)C#N,CC1C(OC(O)O1)CN,61.48198988,4,6.058739292,9,125.083,3,1,1,0
2694,2694,NC1=C(NC(=O)N1)C#C,NC1C(NC(O)N1)CC,77.1135605,4,6.149687078,9,123.11499999999998,1,3,1,3
2695,2695,NC1=C(NC(=O)O1)C#C,NC1C(NC(O)O1)CC,88.48853925,4,6.103874423,9,124.09899999999998,2,2,1,2
2696,2696,NC1=C(OC(=O)N1)C#C,NC1C(OC(O)N1)CC,87.093086,4,6.103874423,9,124.09899999999999,2,2,1,2
2697,2697,NC1=C(OC(=O)O1)C#C,NC1C(OC(O)O1)CC,98.330226,4,6.058739292,9,125.08299999999998,3,1,1,1
2698,2698,NC1=C(OC(=O)O1)C#N,NC1C(OC(O)O1)CN,64.702822,4,6.013762843,9,126.071,3,2,1,1
2699,2699,OC1=C(NC(=O)N1)C#C,OC1C(NC(O)N1)CC,83.53750263,4,6.103874423,9,124.09899999999998,2,2,1,3
2700,2700,OC1=C(NC(=O)O1)C#C,OC1C(NC(O)O1)CC,94.29351975,4,6.058739292,9,125.08299999999997,3,1,1,2
2701,2701,OC1=C(OC(=O)O1)C#C,OC1C(OC(O)O1)CC,103.3665914,4,6.014266766,9,126.06699999999998,4,0,1,1
2702,2702,OC1=C(OC(=O)O1)C#N,OC1C(OC(O)O1)CN,74.26292387,4,5.969945753,9,127.05499999999999,4,1,1,1
2703,2703,CC1=CC(=N)C=NC=N1,CC1CC(N)CNCN1,-14.79272337,4,6.243950056,9,121.143,0,3,1,1
2704,2704,CC1=CC(=N)N=CC=N1,CC1CC(N)NCCN1,81.68389963,4,6.243950056,9,121.143,0,3,1,1
2705,2705,CC1=CC(=N)N=CN=C1,CC1CC(N)NCNC1,80.99864413,4,6.243950056,9,121.143,0,3,1,1
2706,2706,CC1=CC(=O)C=CC=C1,CC1CC(O)CCCC1,80.99601863,4,6.293001101,9,120.15099999999997,1,0,1,0
2707,2707,CC1=CC(=O)C=CC=N1,CC1CC(O)CCCN1,78.30488113,4,6.244493297,9,121.13899999999998,1,1,1,0
2708,2708,CC1=CC(=O)C=CN=C1,CC1CC(O)CCNC1,80.41512675,4,6.244493297,9,121.13899999999998,1,1,1,0
2709,2709,CC1=CC(=O)C=NC=C1,CC1CC(O)CNCC1,79.67998675,4,6.244493297,9,121.13899999999998,1,1,1,0
2710,2710,CC1=CC(=O)C=NC=N1,CC1CC(O)CNCN1,79.15226125,4,6.196727589,9,122.127,1,2,1,0
2711,2711,CC1=CC(=O)N=CC=C1,CC1CC(O)NCCC1,79.88937037,4,6.244493297,9,121.13899999999998,1,1,1,0
2712,2712,CC1=CC(=O)N=CC=N1,CC1CC(O)NCCN1,73.382725,4,6.196727589,9,122.127,1,2,1,0
2713,2713,CC1=CC(=O)N=CN=C1,CC1CC(O)NCNC1,69.25872088,4,6.196727589,9,122.127,1,2,1,0
2714,2714,CC1=NC(=N)C=CC=N1,CC1NC(N)CCCN1,79.22380613,4,6.243950056,9,121.14299999999997,0,3,1,1
2715,2715,CC1=NC(=N)C=CN=C1,CC1NC(N)CCNC1,82.61857763,4,6.243950056,9,121.14299999999997,0,3,1,1
2716,2716,CC1=NC(=N)C=NC=C1,CC1NC(N)CNCC1,76.53463775,4,6.243950056,9,121.14299999999997,0,3,1,1
2717,2717,CC1=NC(=N)C=NC=N1,CC1NC(N)CNCN1,72.3876605,4,6.196192627,9,122.13099999999999,0,4,1,1
2718,2718,CC1=NC(=N)N=CC=C1,CC1NC(N)NCCC1,80.12894725,4,6.243950056,9,121.14299999999997,0,3,1,1
2719,2719,CC1=NC(=N)N=CC=N1,CC1NC(N)NCCN1,82.792517,4,6.196192627,9,122.13099999999999,0,4,1,1
2720,2720,CC1=NC(=N)N=CN=C1,CC1NC(N)NCNC1,79.66685925,4,6.196192627,9,122.13099999999999,0,4,1,1
2721,2721,CC1=NC(=O)C=CC=C1,CC1NC(O)CCCC1,77.62487663,4,6.244493297,9,121.13899999999995,1,1,1,0
2722,2722,CC1=NC(=O)C=CC=N1,CC1NC(O)CCCN1,71.94985838,4,6.196727589,9,122.12699999999997,1,2,1,0
2723,2723,CC1=NC(=O)C=NC=C1,CC1NC(O)CNCC1,69.97548238,4,6.196727589,9,122.12699999999997,1,2,1,0
2724,2724,CC1=NC(=O)C=NC=N1,CC1NC(O)CNCN1,60.5781615,4,6.149687078,9,123.11499999999998,1,3,1,0
2725,2725,CC1=NC(=O)N=CC=C1,CC1NC(O)NCCC1,69.83698725,4,6.196727589,9,122.12699999999997,1,2,1,0
2726,2726,CC1=NC(=O)N=CC=N1,CC1NC(O)NCCN1,69.62497812,4,6.149687078,9,123.11499999999998,1,3,1,0
2727,2727,CC1=NC(=O)N=CN=C1,CC1NC(O)NCNC1,67.38673938,4,6.149687078,9,123.11499999999998,1,3,1,0
2728,2728,NC1=CC(=N)C=NC=N1,NC1CC(N)CNCN1,75.703667,4,6.196192627,9,122.131,0,4,1,2
2729,2729,NC1=CC(=N)N=CN=C1,NC1CC(N)NCNC1,74.6193355,4,6.196192627,9,122.131,0,4,1,2
2730,2730,NC1=CC(=O)C=CC=C1,NC1CC(O)CCCC1,75.02825712,4,6.244493297,9,121.13899999999997,1,1,1,1
2731,2731,NC1=CC(=O)C=CN=C1,NC1CC(O)CCNC1,74.35547275,4,6.196727589,9,122.12699999999998,1,2,1,1
2732,2732,NC1=CC(=O)C=NC=C1,NC1CC(O)CNCC1,76.71317175,4,6.196727589,9,122.12699999999998,1,2,1,1
2733,2733,NC1=CC(=O)C=NC=N1,NC1CC(O)CNCN1,69.84420737,4,6.149687078,9,123.115,1,3,1,1
2734,2734,NC1=CC(=O)N=CC=C1,NC1CC(O)NCCC1,69.47204275,4,6.196727589,9,122.12699999999998,1,2,1,1
2735,2735,NC1=CC(=O)N=CC=N1,NC1CC(O)NCCN1,69.47991925,4,6.149687078,9,123.115,1,3,1,1
2736,2736,NC1=NC(=N)C=CN=C1,NC1NC(N)CCNC1,71.58622662,4,6.196192627,9,122.13099999999997,0,4,1,2
2737,2737,NC1=NC(=N)C=NC=C1,NC1NC(N)CNCC1,69.34011138,4,6.196192627,9,122.13099999999997,0,4,1,2
2738,2738,NC1=NC(=N)C=NC=N1,NC1NC(N)CNCN1,65.37035538,4,6.149160207,9,123.11899999999999,0,5,1,2
2739,2739,NC1=NC(=N)N=CC=C1,NC1NC(N)NCCC1,67.89083537,4,6.196192627,9,122.13099999999997,0,4,1,2
2740,2740,NC1=NC(=N)N=CC=N1,NC1NC(N)NCCN1,71.73456737,4,6.149160207,9,123.11899999999999,0,5,1,2
2741,2741,NC1=NC(=N)N=CN=C1,NC1NC(N)NCNC1,70.24459613,4,6.149160207,9,123.11899999999999,0,5,1,2
2742,2742,NC1=NC(=O)C=CC=C1,NC1NC(O)CCCC1,65.67228788,4,6.196727589,9,122.12699999999995,1,2,1,1
2743,2743,NC1=NC(=O)C=CC=N1,NC1NC(O)CCCN1,65.7766515,4,6.149687078,9,123.11499999999997,1,3,1,1
2744,2744,NC1=NC(=O)C=CN=C1,NC1NC(O)CCNC1,64.0175665,4,6.149687078,9,123.11499999999997,1,3,1,1
2745,2745,NC1=NC(=O)C=NC=C1,NC1NC(O)CNCC1,62.82755863,4,6.149687078,9,123.11499999999997,1,3,1,1
2746,2746,NC1=NC(=O)C=NC=N1,NC1NC(O)CNCN1,60.3943765,4,6.103355373,9,124.10299999999998,1,4,1,1
2747,2747,NC1=NC(=O)N=CC=C1,NC1NC(O)NCCC1,65.19444688,4,6.149687078,9,123.11499999999997,1,3,1,1
2748,2748,NC1=NC(=O)N=CC=N1,NC1NC(O)NCCN1,61.93751413,4,6.103355373,9,124.10299999999998,1,4,1,1
2749,2749,NC1=NC(=O)N=CN=C1,NC1NC(O)NCNC1,64.78749438,4,6.103355373,9,124.10299999999998,1,4,1,1
2750,2750,OC1=CC(=N)C=NC=C1,OC1CC(N)CNCC1,84.18075012,4,6.196727589,9,122.12699999999998,1,2,1,2
2751,2751,OC1=CC(=N)C=NC=N1,OC1CC(N)CNCN1,75.52316387,4,6.149687078,9,123.115,1,3,1,2
2752,2752,OC1=CC(=N)N=CC=C1,OC1CC(N)NCCC1,85.22438638,4,6.196727589,9,122.12699999999998,1,2,1,2
2753,2753,OC1=CC(=O)C=CC=C1,OC1CC(O)CCCC1,77.41352388,4,6.197262643,9,122.12299999999996,2,0,1,1
2754,2754,OC1=CC(=O)C=CC=N1,OC1CC(O)CCCN1,70.93182075,4,6.150214039,9,123.11099999999998,2,1,1,1
2755,2755,OC1=CC(=O)C=CN=C1,OC1CC(O)CCNC1,80.786635,4,6.150214039,9,123.11099999999998,2,1,1,1
2756,2756,OC1=CC(=O)C=NC=C1,OC1CC(O)CNCC1,80.99798775,4,6.150214039,9,123.11099999999998,2,1,1,1
2757,2757,OC1=CC(=O)N=CC=C1,OC1CC(O)NCCC1,78.06792975,4,6.150214039,9,123.11099999999998,2,1,1,1
2758,2758,OC1=NC(=N)C=CC=C1,OC1NC(N)CCCC1,76.39482988,4,6.196727589,9,122.12699999999997,1,2,1,2
2759,2759,OC1=NC(=N)C=CC=N1,OC1NC(N)CCCN1,77.72661475,4,6.149687078,9,123.11499999999998,1,3,1,2
2760,2760,OC1=NC(=N)C=NC=N1,OC1NC(N)CNCN1,70.51961725,4,6.103355373,9,124.103,1,4,1,2
2761,2761,OC1=NC(=N)N=CC=C1,OC1NC(N)NCCC1,75.95440225,4,6.149687078,9,123.11499999999998,1,3,1,2
2762,2762,OC1=NC(=N)N=CC=N1,OC1NC(N)NCCN1,80.566093,4,6.103355373,9,124.103,1,4,1,2
2763,2763,OC1=NC(=O)C=CC=C1,OC1NC(O)CCCC1,68.9955145,4,6.150214039,9,123.11099999999996,2,1,1,1
2764,2764,OC1=NC(=O)C=CC=N1,OC1NC(O)CCCN1,72.92457525,4,6.103874423,9,124.09899999999998,2,2,1,1
2765,2765,OC1=NC(=O)C=CN=C1,OC1NC(O)CCNC1,68.62466263,4,6.103874423,9,124.09899999999998,2,2,1,1
2766,2766,OC1=NC(=O)C=NC=C1,OC1NC(O)CNCC1,60.46329587,4,6.103874423,9,124.09899999999998,2,2,1,1
2767,2767,OC1=NC(=O)C=NC=N1,OC1NC(O)CNCN1,69.97810788,4,6.05822789,9,125.08699999999999,2,3,1,1
2768,2768,OC1=NC(=O)N=CC=C1,OC1NC(O)NCCC1,63.342813,4,6.103874423,9,124.09899999999998,2,2,1,1
2769,2769,OC1=NC(=O)N=CC=N1,OC1NC(O)NCCN1,70.92985163,4,6.05822789,9,125.08699999999999,2,3,1,1
2770,2770,CC1=CC(=CC=C1)C#C,CC1CC(CCC1)CC,92.7998728,5,7.989680008,9,116.16299999999997,0,0,1,0
2771,2771,CC1=CC(=CC=C1)C#N,CC1CC(CCC1)CN,61.1941038,5,7.927135059,9,117.15099999999998,0,1,1,0
2772,2772,CC1=CC(=CC=N1)C#C,CC1CC(CCN1)CC,86.8945982,5,7.927135059,9,117.15099999999998,0,1,1,0
2773,2773,CC1=CC(=CC=N1)C#N,CC1CC(CCN1)CN,53.5686016,5,7.865561736,9,118.139,0,2,1,0
2774,2774,CC1=CC(=CN=C1)C#C,CC1CC(CNC1)CC,83.2294002,5,7.927135059,9,117.15099999999998,0,1,1,0
2775,2775,CC1=CC(=NC=C1)C#C,CC1CC(NCC1)CC,90.6023293,5,7.927135059,9,117.15099999999998,0,1,1,0
2776,2776,CC1=CC(=NC=C1)C#N,CC1CC(NCC1)CN,54.0700721,5,7.865561736,9,118.139,0,2,1,0
2777,2777,CC1=CC(=NC=N1)C#C,CC1CC(NCN1)CC,78.7749769,5,7.865561736,9,118.139,0,2,1,0
2778,2778,CC1=CC(=NC=N1)C#N,CC1CC(NCN1)CN,48.8474275,5,7.80493757,9,119.12700000000001,0,3,1,0
2779,2779,CC1=NC(=CC=C1)C#C,CC1NC(CCC1)CC,85.3003946,5,7.927135059,9,117.15099999999995,0,1,1,0
2780,2780,CC1=NC(=CC=C1)C#N,CC1NC(CCC1)CN,56.1132362,5,7.865561736,9,118.13899999999997,0,2,1,0
2781,2781,CC1=NC(=CC=N1)C#C,CC1NC(CCN1)CC,81.1137723,5,7.865561736,9,118.13899999999997,0,2,1,0
2782,2782,CC1=NC(=CC=N1)C#N,CC1NC(CCN1)CN,50.7283357,5,7.80493757,9,119.12699999999998,0,3,1,0
2783,2783,CC1=NC(=CN=C1)C#C,CC1NC(CNC1)CC,83.2215237,5,7.865561736,9,118.13899999999997,0,2,1,0
2784,2784,CC1=NC(=CN=C1)C#N,CC1NC(CNC1)CN,54.867699,5,7.80493757,9,119.12699999999998,0,3,1,0
2785,2785,CC1=NC(=NC=C1)C#C,CC1NC(NCC1)CC,88.9792452,5,7.865561736,9,118.13899999999997,0,2,1,0
2786,2786,CC1=NC(=NC=C1)C#N,CC1NC(NCC1)CN,56.1163868,5,7.80493757,9,119.12699999999998,0,3,1,0
2787,2787,CC1=NC(=NC=N1)C#C,CC1NC(NCN1)CC,85.5324888,5,7.80493757,9,119.12699999999998,0,3,1,0
2788,2788,CC1=NC(=NC=N1)C#N,CC1NC(NCN1)CN,55.1281486,5,7.745240784,9,120.115,0,4,1,0
2789,2789,NC1=CC(=CC=C1)C#C,NC1CC(CCC1)CC,83.8211879,5,7.927135059,9,117.15099999999997,0,1,1,1
2790,2790,NC1=CC(=CC=C1)C#N,NC1CC(CCC1)CN,58.0114727,5,7.865561736,9,118.13899999999998,0,2,1,1
2791,2791,NC1=CC(=CC=N1)C#C,NC1CC(CCN1)CC,79.5920325,5,7.865561736,9,118.13899999999998,0,2,1,1
2792,2792,NC1=CC(=CC=N1)C#N,NC1CC(CCN1)CN,49.3184422,5,7.80493757,9,119.127,0,3,1,1
2793,2793,NC1=CC(=CN=C1)C#C,NC1CC(CNC1)CC,82.6008555,5,7.865561736,9,118.13899999999998,0,2,1,1
2794,2794,NC1=CC(=CN=C1)C#N,NC1CC(CNC1)CN,51.4146414,5,7.80493757,9,119.127,0,3,1,1
2795,2795,NC1=CC(=NC=C1)C#N,NC1CC(NCC1)CN,55.7330638,5,7.80493757,9,119.127,0,3,1,1
2796,2796,NC1=CC(=NC=N1)C#C,NC1CC(NCN1)CC,74.6356136,5,7.80493757,9,119.127,0,3,1,1
2797,2797,NC1=CC(=NC=N1)C#N,NC1CC(NCN1)CN,42.8224301,5,7.745240784,9,120.11500000000001,0,4,1,1
2798,2798,NC1=NC(=CC=C1)C#C,NC1NC(CCC1)CC,81.0628376,5,7.865561736,9,118.13899999999995,0,2,1,1
2799,2799,NC1=NC(=CC=C1)C#N,NC1NC(CCC1)CN,49.8603454,5,7.80493757,9,119.12699999999997,0,3,1,1
2800,2800,NC1=NC(=CC=N1)C#C,NC1NC(CCN1)CC,76.0833143,5,7.80493757,9,119.12699999999997,0,3,1,1
2801,2801,NC1=NC(=CC=N1)C#N,NC1NC(CCN1)CN,51.9749231,5,7.745240784,9,120.11499999999998,0,4,1,1
2802,2802,NC1=NC(=CN=C1)C#C,NC1NC(CNC1)CC,78.0844704,5,7.80493757,9,119.12699999999997,0,3,1,1
2803,2803,NC1=NC(=CN=C1)C#N,NC1NC(CNC1)CN,54.2407296,5,7.745240784,9,120.11499999999998,0,4,1,1
2804,2804,NC1=NC(=NC=C1)C#C,NC1NC(NCC1)CC,77.1508426,5,7.80493757,9,119.12699999999997,0,3,1,1
2805,2805,NC1=NC(=NC=C1)C#N,NC1NC(NCC1)CN,46.4498209,5,7.745240784,9,120.11499999999998,0,4,1,1
2806,2806,NC1=NC(=NC=N1)C#C,NC1NC(NCN1)CC,75.3444986,5,7.745240784,9,120.11499999999998,0,4,1,1
2807,2807,NC1=NC(=NC=N1)C#N,NC1NC(NCN1)CN,42.2532217,5,7.686450259,9,121.103,0,5,1,1
2808,2808,OC1=CC(=CC=C1)C#C,OC1CC(CCC1)CC,86.9035249,5,7.866251376,9,118.13499999999996,1,0,1,1
2809,2809,OC1=CC(=CC=C1)C#N,OC1CC(CCC1)CN,60.4342841,5,7.805616621,9,119.12299999999998,1,1,1,1
2810,2810,OC1=CC(=CC=N1)C#C,OC1CC(CCN1)CC,83.3822043,5,7.805616621,9,119.12299999999998,1,1,1,1
2811,2811,OC1=CC(=CC=N1)C#N,OC1CC(CCN1)CN,50.6527213,5,7.745909486,9,120.11099999999999,1,2,1,1
2812,2812,OC1=CC(=CN=C1)C#C,OC1CC(CNC1)CC,87.6512673,5,7.805616621,9,119.12299999999998,1,1,1,1
2813,2813,OC1=CC(=CN=C1)C#N,OC1CC(CNC1)CN,58.9251467,5,7.745909486,9,120.11099999999999,1,2,1,1
2814,2814,OC1=CC(=NC=C1)C#C,OC1CC(NCC1)CC,83.4688458,5,7.805616621,9,119.12299999999998,1,1,1,1
2815,2815,OC1=CC(=NC=C1)C#N,OC1CC(NCC1)CN,53.71773,5,7.745909486,9,120.11099999999999,1,2,1,1
2816,2816,OC1=CC(=NC=N1)C#C,OC1CC(NCN1)CC,73.3711728,5,7.745909486,9,120.11099999999999,1,2,1,1
2817,2817,OC1=CC(=NC=N1)C#N,OC1CC(NCN1)CN,48.2031298,5,7.687108847,9,121.099,1,3,1,1
2818,2818,OC1=NC(=CC=C1)C#C,OC1NC(CCC1)CC,79.0443532,5,7.805616621,9,119.12299999999996,1,1,1,1
2819,2819,OC1=NC(=CC=C1)C#N,OC1NC(CCC1)CN,53.6184861,5,7.745909486,9,120.11099999999998,1,2,1,1
2820,2820,OC1=NC(=CC=N1)C#C,OC1NC(CCN1)CC,78.1028489,5,7.745909486,9,120.11099999999998,1,2,1,1
2821,2821,OC1=NC(=CC=N1)C#N,OC1NC(CCN1)CN,53.8768353,5,7.687108847,9,121.09899999999999,1,3,1,1
2822,2822,OC1=NC(=CN=C1)C#C,OC1NC(CNC1)CC,83.5848929,5,7.745909486,9,120.11099999999998,1,2,1,1
2823,2823,OC1=NC(=CN=C1)C#N,OC1NC(CNC1)CN,49.7490242,5,7.687108847,9,121.09899999999999,1,3,1,1
2824,2824,OC1=NC(=NC=C1)C#C,OC1NC(NCC1)CC,79.8451307,5,7.745909486,9,120.11099999999998,1,2,1,1
2825,2825,OC1=NC(=NC=C1)C#N,OC1NC(NCC1)CN,51.2361074,5,7.687108847,9,121.09899999999999,1,3,1,1
2826,2826,OC1=NC(=NC=N1)C#C,OC1NC(NCN1)CC,80.8732765,5,7.687108847,9,121.09899999999999,1,3,1,1
2827,2827,OC1=NC(=NC=N1)C#N,OC1NC(NCN1)CN,52.9689374,5,7.629194216,9,122.087,1,4,1,1
2828,2828,CC1=C(C=C(N)N1)C#C,CC1C(CC(N)N1)CC,93.31617738,4,6.292449389,9,120.155,0,2,1,2
2829,2829,CC1=C(C=C(N)N1)C#N,CC1C(CC(N)N1)CN,53.14996563,4,6.243950056,9,121.14300000000001,0,3,1,2
2830,2830,CC1=C(C=C(N)O1)C#C,CC1C(CC(N)O1)CC,99.62000287,4,6.244493297,9,121.139,1,1,1,1
2831,2831,CC1=C(C=C(N)O1)C#N,CC1C(CC(N)O1)CN,65.76155488,4,6.196727589,9,122.12700000000001,1,2,1,1
2832,2832,CC1=C(C=C(O)N1)C#C,CC1C(CC(O)N1)CC,99.490697,4,6.244493297,9,121.13899999999998,1,1,1,2
2833,2833,CC1=C(C=C(O)N1)C#N,CC1C(CC(O)N1)CN,58.31432412,4,6.196727589,9,122.127,1,2,1,2
2834,2834,CC1=C(N=C(N)N1)C#N,CC1C(NC(N)N1)CN,43.40936062,4,6.196192627,9,122.13100000000001,0,4,1,2
2835,2835,CC1=C(N=C(N)O1)C#C,CC1C(NC(N)O1)CC,92.63092188,4,6.196727589,9,122.127,1,2,1,1
2836,2836,CC1=C(N=C(N)O1)C#N,CC1C(NC(N)O1)CN,50.871688,4,6.149687078,9,123.11500000000001,1,3,1,1
2837,2837,CC1=C(N=C(O)N1)C#C,CC1C(NC(O)N1)CC,86.47281162,4,6.196727589,9,122.12699999999998,1,2,1,2
2838,2838,CC1=C(N=C(O)N1)C#N,CC1C(NC(O)N1)CN,47.23602688,4,6.149687078,9,123.115,1,3,1,2
2839,2839,CC1=C(N=C(O)O1)C#C,CC1C(NC(O)O1)CC,97.97184525,4,6.150214039,9,123.11099999999998,2,1,1,1
2840,2840,CC1=CC(C#C)=C(C)N1,CC1CC(CC)C(C)N1,91.2387505,4,6.341708047,9,119.16699999999999,0,1,1,1
2841,2841,CC1=CC(C#C)=C(C)O1,CC1CC(CC)C(C)O1,99.97444538,4,6.293001101,9,120.15099999999998,1,0,1,0
2842,2842,CC1=CC(C#C)=C(N)N1,CC1CC(CC)C(N)N1,95.41001362,4,6.292449389,9,120.155,0,2,1,2
2843,2843,CC1=CC(C#C)=C(N)O1,CC1CC(CC)C(N)O1,102.704309,4,6.244493297,9,121.139,1,1,1,1
2844,2844,CC1=CC(C#C)=C(O)N1,CC1CC(CC)C(O)N1,96.67419188,4,6.244493297,9,121.13899999999998,1,1,1,2
2845,2845,CC1=CC(C#N)=C(C)N1,CC1CC(CN)C(C)N1,51.2366325,4,6.292449389,9,120.155,0,2,1,1
2846,2846,CC1=CC(C#N)=C(C)O1,CC1CC(CN)C(C)O1,60.38453087,4,6.244493297,9,121.139,1,1,1,0
2847,2847,CC1=CC(C#N)=C(N)N1,CC1CC(CN)C(N)N1,52.30914925,4,6.243950056,9,121.14300000000001,0,3,1,2
2848,2848,CC1=CC(C#N)=C(N)O1,CC1CC(CN)C(N)O1,59.70846462,4,6.196727589,9,122.12700000000001,1,2,1,1
2849,2849,CC1=CC(C#N)=C(O)N1,CC1CC(CN)C(O)N1,57.68157862,4,6.196727589,9,122.127,1,2,1,2
2850,2850,CC1=NC(C#C)=C(C)N1,CC1NC(CC)C(C)N1,84.0028725,4,6.292449389,9,120.15499999999997,0,2,1,1
2851,2851,CC1=NC(C#C)=C(C)O1,CC1NC(CC)C(C)O1,91.1022245,4,6.244493297,9,121.13899999999997,1,1,1,0
2852,2852,CC1=NC(C#C)=C(N)N1,CC1NC(CC)C(N)N1,86.84235075,4,6.243950056,9,121.14299999999999,0,3,1,2
2853,2853,CC1=NC(C#C)=C(N)O1,CC1NC(CC)C(N)O1,91.01886488,4,6.196727589,9,122.12699999999998,1,2,1,1
